20, 6, 74
74, 20, 6
74, 6, 20
6, 73, 21
6, 21, 73
21, 73, 6
21, 6, 73
73, 21, 6
73, 6, 21
6, 72, 22
6, 22, 72
22, 72, 6
22, 6, 72
72, 22, 6
72, 6, 22
6, 71, 23
6, 23, 71
23, 71, 6
23, 6, 71
71, 23, 6
71, 6, 23
6, 70, 24
6, 24, 70
24, 70, 6
24, 6, 70
70, 24, 6
70, 6, 24
6, 69, 25
6, 25, 69
25, 69, 6
25, 6, 69
69, 25, 6
69, 6, 25
6, 68, 26
6, 26, 68
26, 68, 6
26, 6, 68
68, 26, 6
68, 6, 26
6, 67, 27
6, 27, 67
27, 67, 6
27, 6, 67
67, 27, 6
67, 6, 27
6, 66, 28
6, 28, 66
28, 66, 6
28, 6, 66
66, 28, 6
66, 6, 28
6, 65, 29
6, 29, 65
29, 65, 6
29, 6, 65
65, 29, 6
65, 6, 29
6, 64, 30
6, 30, 64
30, 64, 6
30, 6, 64
64, 30, 6
64, 6, 30
6, 63, 31
6, 31, 63
31, 63, 6
31, 6, 63
63, 31, 6
63, 6, 31
6, 62, 32
6, 32, 62
32, 62, 6
32, 6, 62
62, 32, 6
62, 6, 32
6, 61, 33
6, 33, 61
33, 61, 6
33, 6, 61
61, 33, 6
61, 6, 33
6, 60, 34
6, 34, 60
34, 60, 6
34, 6, 60
60, 34, 6
60, 6, 34
6, 59, 35
6, 35, 59
35, 59, 6
35, 6, 59
59, 35, 6
59, 6, 35
6, 58, 36
6, 36, 58
36, 58, 6
36, 6, 58
58, 36, 6
58, 6, 36
6, 57, 37
6, 37, 57
37, 57, 6
37, 6, 57
57, 37, 6
57, 6, 37
6, 56, 38
6, 38, 56
38, 56, 6
38, 6, 56
56, 38, 6
56, 6, 38
6, 55, 39
6, 39, 55
39, 55, 6
39, 6, 55
55, 39, 6
55, 6, 39
6, 54, 40
6, 40, 54
40, 54, 6
40, 6, 54
54, 40, 6
54, 6, 40
6, 53, 41
6, 41, 53
41, 53, 6
41, 6, 53
53, 41, 6
53, 6, 41
6, 52, 42
6, 42, 52
42, 52, 6
42, 6, 52
52, 42, 6
52, 6, 42
6, 51, 43
6, 43, 51
43, 51, 6
43, 6, 51
51, 43, 6
51, 6, 43
6, 50, 44
6, 44, 50
44, 50, 6
44, 6, 50
50, 44, 6
50, 6, 44
6, 49, 45
6, 45, 49
45, 49, 6
45, 6, 49
49, 45, 6
49, 6, 45
6, 48, 46
6, 46, 48
46, 48, 6
46, 6, 48
48, 46, 6
48, 6, 46
6, 47, 47
47, 47, 6
47, 6, 47
7, 86, 7
7, 7, 86
86, 7, 7
7, 85, 8
7, 8, 85
8, 85, 7
8, 7, 85
85, 8, 7
85, 7, 8
7, 84, 9
7, 9, 84
9, 84, 7
9, 7, 84
84, 9, 7
84, 7, 9
7, 83, 10
7, 10, 83
10, 83, 7
10, 7, 83
83, 10, 7
83, 7, 10
7, 82, 11
7, 11, 82
11, 82, 7
11, 7, 82
82, 11, 7
82, 7, 11
7, 81, 12
7, 12, 81
12, 81, 7
12, 7, 81
81, 12, 7
81, 7, 12
7, 80, 13
7, 13, 80
13, 80, 7
13, 7, 80
80, 13, 7
80, 7, 13
7, 79, 14
7, 14, 79
14, 79, 7
14, 7, 79
79, 14, 7
79, 7, 14
7, 78, 15
7, 15, 78
15, 78, 7
15, 7, 78
78, 15, 7
78, 7, 15
7, 77, 16
7, 16, 77
16, 77, 7
16, 7, 77
77, 16, 7
77, 7, 16
7, 76, 17
7, 17, 76
17, 76, 7
17, 7, 76
76, 17, 7
76, 7, 17
7, 75, 18
7, 18, 75
18, 75, 7
18, 7, 75
75, 18, 7
75, 7, 18
7, 74, 19
7, 19, 74
19, 74, 7
19, 7, 74
74, 19, 7
74, 7, 19
7, 73, 20
7, 20, 73
20, 73, 7
20, 7, 73
73, 20, 7
73, 7, 20
7, 72, 21
7, 21, 72
21, 72, 7
21, 7, 72
72, 21, 7
72, 7, 21
7, 71, 22
7, 22, 71
22, 71, 7
22, 7, 71
71, 22, 7
71, 7, 22
7, 70, 23
7, 23, 70
23, 70, 7
23, 7, 70
70, 23, 7
70, 7, 23
7, 69, 24
7, 24, 69
24, 69, 7
24, 7, 69
69, 24, 7
69, 7, 24
7, 68, 25
7, 25, 68
25, 68, 7
25, 7, 68
68, 25, 7
68, 7, 25
7, 67, 26
7, 26, 67
26, 67, 7
26, 7, 67
67, 26, 7
67, 7, 26
7, 66, 27
7, 27, 66
27, 66, 7
27, 7, 66
66, 27, 7
66, 7, 27
7, 65, 28
7, 28, 65
28, 65, 7
28, 7, 65
65, 28, 7
65, 7, 28
7, 64, 29
7, 29, 64
29, 64, 7
29, 7, 64
64, 29, 7
64, 7, 29
7, 63, 30
7, 30, 63
30, 63, 7
30, 7, 63
63, 30, 7
63, 7, 30
7, 62, 31
7, 31, 62
31, 62, 7
31, 7, 62
62, 31, 7
62, 7, 31
7, 61, 32
7, 32, 61
32, 61, 7
32, 7, 61
61, 32, 7
61, 7, 32
7, 60, 33
7, 33, 60
33, 60, 7
33, 7, 60
60, 33, 7
60, 7, 33
7, 59, 34
7, 34, 59
34, 59, 7
34, 7, 59
59, 34, 7
59, 7, 34
7, 58, 35
7, 35, 58
35, 58, 7
35, 7, 58
58, 35, 7
58, 7, 35
7, 57, 36
7, 36, 57
36, 57, 7
36, 7, 57
57, 36, 7
57, 7, 36
7, 56, 37
7, 37, 56
37, 56, 7
37, 7, 56
56, 37, 7
56, 7, 37
7, 55, 38
7, 38, 55
38, 55, 7
38, 7, 55
55, 38, 7
55, 7, 38
7, 54, 39
7, 39, 54
39, 54, 7
39, 7, 54
54, 39, 7
54, 7, 39
7, 53, 40
7, 40, 53
40, 53, 7
40, 7, 53
53, 40, 7
53, 7, 40
7, 52, 41
7, 41, 52
41, 52, 7
41, 7, 52
52, 41, 7
52, 7, 41
7, 51, 42
7, 42, 51
42, 51, 7
42, 7, 51
51, 42, 7
51, 7, 42
7, 50, 43
7, 43, 50
43, 50, 7
43, 7, 50
50, 43, 7
50, 7, 43
7, 49, 44
7, 44, 49
44, 49, 7
44, 7, 49
49, 44, 7
49, 7, 44
7, 48, 45
7, 45, 48
45, 48, 7
45, 7, 48
48, 45, 7
48, 7, 45
7, 47, 46
7, 46, 47
46, 47, 7
46, 7, 47
47, 46, 7
47, 7, 46
8, 84, 8
8, 8, 84
84, 8, 8
8, 83, 9
8, 9, 83
9, 83, 8
9, 8, 83
83, 9, 8
83, 8, 9
8, 82, 10
8, 10, 82
10, 82, 8
10, 8, 82
82, 10, 8
82, 8, 10
8, 81, 11
8, 11, 81
11, 81, 8
11, 8, 81
81, 11, 8
81, 8, 11
8, 80, 12
8, 12, 80
12, 80, 8
12, 8, 80
80, 12, 8
80, 8, 12
8, 79, 13
8, 13, 79
13, 79, 8
13, 8, 79
79, 13, 8
79, 8, 13
8, 78, 14
8, 14, 78
14, 78, 8
14, 8, 78
78, 14, 8
78, 8, 14
8, 77, 15
8, 15, 77
15, 77, 8
15, 8, 77
77, 15, 8
77, 8, 15
8, 76, 16
8, 16, 76
16, 76, 8
16, 8, 76
76, 16, 8
76, 8, 16
8, 75, 17
8, 17, 75
17, 75, 8
17, 8, 75
75, 17, 8
75, 8, 17
8, 74, 18
8, 18, 74
18, 74, 8
18, 8, 74
74, 18, 8
74, 8, 18
8, 73, 19
8, 19, 73
19, 73, 8
19, 8, 73
73, 19, 8
73, 8, 19
8, 72, 20
8, 20, 72
20, 72, 8
20, 8, 72
72, 20, 8
72, 8, 20
8, 71, 21
8, 21, 71
21, 71, 8
21, 8, 71
71, 21, 8
71, 8, 21
8, 70, 22
8, 22, 70
22, 70, 8
22, 8, 70
70, 22, 8
70, 8, 22
8, 69, 23
8, 23, 69
23, 69, 8
23, 8, 69
69, 23, 8
69, 8, 23
8, 68, 24
8, 24, 68
24, 68, 8
24, 8, 68
68, 24, 8
68, 8, 24
8, 67, 25
8, 25, 67
25, 67, 8
25, 8, 67
67, 25, 8
67, 8, 25
8, 66, 26
8, 26, 66
26, 66, 8
26, 8, 66
66, 26, 8
66, 8, 26
8, 65, 27
8, 27, 65
27, 65, 8
27, 8, 65
65, 27, 8
65, 8, 27
8, 64, 28
8, 28, 64
28, 64, 8
28, 8, 64
64, 28, 8
64, 8, 28
8, 63, 29
8, 29, 63
29, 63, 8
29, 8, 63
63, 29, 8
63, 8, 29
8, 62, 30
8, 30, 62
30, 62, 8
30, 8, 62
62, 30, 8
62, 8, 30
8, 61, 31
8, 31, 61
31, 61, 8
31, 8, 61
61, 31, 8
61, 8, 31
8, 60, 32
8, 32, 60
32, 60, 8
32, 8, 60
60, 32, 8
60, 8, 32
8, 59, 33
8, 33, 59
33, 59, 8
33, 8, 59
59, 33, 8
59, 8, 33
8, 58, 34
8, 34, 58
34, 58, 8
34, 8, 58
58, 34, 8
58, 8, 34
8, 57, 35
8, 35, 57
35, 57, 8
35, 8, 57
57, 35, 8
57, 8, 35
8, 56, 36
8, 36, 56
36, 56, 8
36, 8, 56
56, 36, 8
56, 8, 36
8, 55, 37
8, 37, 55
37, 55, 8
37, 8, 55
55, 37, 8
55, 8, 37
8, 54, 38
8, 38, 54
38, 54, 8
38, 8, 54
54, 38, 8
54, 8, 38
8, 53, 39
8, 39, 53
39, 53, 8
39, 8, 53
53, 39, 8
53, 8, 39
8, 52, 40
8, 40, 52
40, 52, 8
40, 8, 52
52, 40, 8
52, 8, 40
8, 51, 41
8, 41, 51
41, 51, 8
41, 8, 51
51, 41, 8
51, 8, 41
8, 50, 42
8, 42, 50
42, 50, 8
42, 8, 50
50, 42, 8
50, 8, 42
8, 49, 43
8, 43, 49
43, 49, 8
43, 8, 49
49, 43, 8
49, 8, 43
8, 48, 44
8, 44, 48
44, 48, 8
44, 8, 48
48, 44, 8
48, 8, 44
8, 47, 45
8, 45, 47
45, 47, 8
45, 8, 47
47, 45, 8
47, 8, 45
8, 46, 46
46, 46, 8
46, 8, 46
9, 82, 9
9, 9, 82
82, 9, 9
9, 81, 10
9, 10, 81
10, 81, 9
10, 9, 81
81, 10, 9
81, 9, 10
9, 80, 11
9, 11, 80
11, 80, 9
11, 9, 80
80, 11, 9
80, 9, 11
9, 79, 12
9, 12, 79
12, 79, 9
12, 9, 79
79, 12, 9
79, 9, 12
9, 78, 13
9, 13, 78
13, 78, 9
13, 9, 78
78, 13, 9
78, 9, 13
9, 77, 14
9, 14, 77
14, 77, 9
14, 9, 77
77, 14, 9
77, 9, 14
9, 76, 15
9, 15, 76
15, 76, 9
15, 9, 76
76, 15, 9
76, 9, 15
9, 75, 16
9, 16, 75
16, 75, 9
16, 9, 75
75, 16, 9
75, 9, 16
9, 74, 17
9, 17, 74
17, 74, 9
17, 9, 74
74, 17, 9
74, 9, 17
9, 73, 18
9, 18, 73
18, 73, 9
18, 9, 73
73, 18, 9
73, 9, 18
9, 72, 19
9, 19, 72
19, 72, 9
19, 9, 72
72, 19, 9
72, 9, 19
9, 71, 20
9, 20, 71
20, 71, 9
20, 9, 71
71, 20, 9
71, 9, 20
9, 70, 21
9, 21, 70
21, 70, 9
21, 9, 70
70, 21, 9
70, 9, 21
9, 69, 22
9, 22, 69
22, 69, 9
22, 9, 69
69, 22, 9
69, 9, 22
9, 68, 23
9, 23, 68
23, 68, 9
23, 9, 68
68, 23, 9
68, 9, 23
9, 67, 24
9, 24, 67
24, 67, 9
24, 9, 67
67, 24, 9
67, 9, 24
9, 66, 25
9, 25, 66
25, 66, 9
25, 9, 66
66, 25, 9
66, 9, 25
9, 65, 26
9, 26, 65
26, 65, 9
26, 9, 65
65, 26, 9
65, 9, 26
9, 64, 27
9, 27, 64
27, 64, 9
27, 9, 64
64, 27, 9
64, 9, 27
9, 63, 28
9, 28, 63
28, 63, 9
28, 9, 63
63, 28, 9
63, 9, 28
9, 62, 29
9, 29, 62
29, 62, 9
29, 9, 62
62, 29, 9
62, 9, 29
9, 61, 30
9, 30, 61
30, 61, 9
30, 9, 61
61, 30, 9
61, 9, 30
9, 60, 31
9, 31, 60
31, 60, 9
31, 9, 60
60, 31, 9
60, 9, 31
9, 59, 32
9, 32, 59
32, 59, 9
32, 9, 59
59, 32, 9
59, 9, 32
9, 58, 33
9, 33, 58
33, 58, 9
33, 9, 58
58, 33, 9
58, 9, 33
9, 57, 34
9, 34, 57
34, 57, 9
34, 9, 57
57, 34, 9
57, 9, 34
9, 56, 35
9, 35, 56
35, 56, 9
35, 9, 56
56, 35, 9
56, 9, 35
9, 55, 36
9, 36, 55
36, 55, 9
36, 9, 55
55, 36, 9
55, 9, 36
9, 54, 37
9, 37, 54
37, 54, 9
37, 9, 54
54, 37, 9
54, 9, 37
9, 53, 38
9, 38, 53
38, 53, 9
38, 9, 53
53, 38, 9
53, 9, 38
9, 52, 39
9, 39, 52
39, 52, 9
39, 9, 52
52, 39, 9
52, 9, 39
9, 51, 40
9, 40, 51
40, 51, 9
40, 9, 51
51, 40, 9
51, 9, 40
9, 50, 41
9, 41, 50
41, 50, 9
41, 9, 50
50, 41, 9
50, 9, 41
9, 49, 42
9, 42, 49
42, 49, 9
42, 9, 49
49, 42, 9
49, 9, 42
9, 48, 43
9, 43, 48
43, 48, 9
43, 9, 48
48, 43, 9
48, 9, 43
9, 47, 44
9, 44, 47
44, 47, 9
44, 9, 47
47, 44, 9
47, 9, 44
9, 46, 45
9, 45, 46
45, 46, 9
45, 9, 46
46, 45, 9
46, 9, 45
10, 80, 10
10, 10, 80
80, 10, 10
10, 79, 11
10, 11, 79
11, 79, 10
11, 10, 79
79, 11, 10
79, 10, 11
10, 78, 12
10, 12, 78
12, 78, 10
12, 10, 78
78, 12, 10
78, 10, 12
10, 77, 13
10, 13, 77
13, 77, 10
13, 10, 77
77, 13, 10
77, 10, 13
10, 76, 14
10, 14, 76
14, 76, 10
14, 10, 76
76, 14, 10
76, 10, 14
10, 75, 15
10, 15, 75
15, 75, 10
15, 10, 75
75, 15, 10
75, 10, 15
10, 74, 16
10, 16, 74
16, 74, 10
16, 10, 74
74, 16, 10
74, 10, 16
10, 73, 17
10, 17, 73
17, 73, 10
17, 10, 73
73, 17, 10
73, 10, 17
10, 72, 18
10, 18, 72
18, 72, 10
18, 10, 72
72, 18, 10
72, 10, 18
10, 71, 19
10, 19, 71
19, 71, 10
19, 10, 71
71, 19, 10
71, 10, 19
10, 70, 20
10, 20, 70
20, 70, 10
20, 10, 70
70, 20, 10
70, 10, 20
10, 69, 21
10, 21, 69
21, 69, 10
21, 10, 69
69, 21, 10
69, 10, 21
10, 68, 22
10, 22, 68
22, 68, 10
22, 10, 68
68, 22, 10
68, 10, 22
10, 67, 23
10, 23, 67
23, 67, 10
23, 10, 67
67, 23, 10
67, 10, 23
10, 66, 24
10, 24, 66
24, 66, 10
24, 10, 66
66, 24, 10
66, 10, 24
10, 65, 25
10, 25, 65
25, 65, 10
25, 10, 65
65, 25, 10
65, 10, 25
10, 64, 26
10, 26, 64
26, 64, 10
26, 10, 64
64, 26, 10
64, 10, 26
10, 63, 27
10, 27, 63
27, 63, 10
27, 10, 63
63, 27, 10
63, 10, 27
10, 62, 28
10, 28, 62
28, 62, 10
28, 10, 62
62, 28, 10
62, 10, 28
10, 61, 29
10, 29, 61
29, 61, 10
29, 10, 61
61, 29, 10
61, 10, 29
10, 60, 30
10, 30, 60
30, 60, 10
30, 10, 60
60, 30, 10
60, 10, 30
10, 59, 31
10, 31, 59
31, 59, 10
31, 10, 59
59, 31, 10
59, 10, 31
10, 58, 32
10, 32, 58
32, 58, 10
32, 10, 58
58, 32, 10
58, 10, 32
10, 57, 33
10, 33, 57
33, 57, 10
33, 10, 57
57, 33, 10
57, 10, 33
10, 56, 34
10, 34, 56
34, 56, 10
34, 10, 56
56, 34, 10
56, 10, 34
10, 55, 35
10, 35, 55
35, 55, 10
35, 10, 55
55, 35, 10
55, 10, 35
10, 54, 36
10, 36, 54
36, 54, 10
36, 10, 54
54, 36, 10
54, 10, 36
10, 53, 37
10, 37, 53
37, 53, 10
37, 10, 53
53, 37, 10
53, 10, 37
10, 52, 38
10, 38, 52
38, 52, 10
38, 10, 52
52, 38, 10
52, 10, 38
10, 51, 39
10, 39, 51
39, 51, 10
39, 10, 51
51, 39, 10
51, 10, 39
10, 50, 40
10, 40, 50
40, 50, 10
40, 10, 50
50, 40, 10
50, 10, 40
10, 49, 41
10, 41, 49
41, 49, 10
41, 10, 49
49, 41, 10
49, 10, 41
10, 48, 42
10, 42, 48
42, 48, 10
42, 10, 48
48, 42, 10
48, 10, 42
10, 47, 43
10, 43, 47
43, 47, 10
43, 10, 47
47, 43, 10
47, 10, 43
10, 46, 44
10, 44, 46
44, 46, 10
44, 10, 46
46, 44, 10
46, 10, 44
10, 45, 45
45, 45, 10
45, 10, 45
11, 78, 11
11, 11, 78
78, 11, 11
11, 77, 12
11, 12, 77
12, 77, 11
12, 11, 77
77, 12, 11
77, 11, 12
11, 76, 13
11, 13, 76
13, 76, 11
13, 11, 76
76, 13, 11
76, 11, 13
11, 75, 14
11, 14, 75
14, 75, 11
14, 11, 75
75, 14, 11
75, 11, 14
11, 74, 15
11, 15, 74
15, 74, 11
15, 11, 74
74, 15, 11
74, 11, 15
11, 73, 16
11, 16, 73
16, 73, 11
16, 11, 73
73, 16, 11
73, 11, 16
11, 72, 17
11, 17, 72
17, 72, 11
17, 11, 72
72, 17, 11
72, 11, 17
11, 71, 18
11, 18, 71
18, 71, 11
18, 11, 71
71, 18, 11
71, 11, 18
11, 70, 19
11, 19, 70
19, 70, 11
19, 11, 70
70, 19, 11
70, 11, 19
11, 69, 20
11, 20, 69
20, 69, 11
20, 11, 69
69, 20, 11
69, 11, 20
11, 68, 21
11, 21, 68
21, 68, 11
21, 11, 68
68, 21, 11
68, 11, 21
11, 67, 22
11, 22, 67
22, 67, 11
22, 11, 67
67, 22, 11
67, 11, 22
11, 66, 23
11, 23, 66
23, 66, 11
23, 11, 66
66, 23, 11
66, 11, 23
11, 65, 24
11, 24, 65
24, 65, 11
24, 11, 65
65, 24, 11
65, 11, 24
11, 64, 25
11, 25, 64
25, 64, 11
25, 11, 64
64, 25, 11
64, 11, 25
11, 63, 26
11, 26, 63
26, 63, 11
26, 11, 63
63, 26, 11
63, 11, 26
11, 62, 27
11, 27, 62
27, 62, 11
27, 11, 62
62, 27, 11
62, 11, 27
11, 61, 28
11, 28, 61
28, 61, 11
28, 11, 61
61, 28, 11
61, 11, 28
11, 60, 29
11, 29, 60
29, 60, 11
29, 11, 60
60, 29, 11
60, 11, 29
11, 59, 30
11, 30, 59
30, 59, 11
30, 11, 59
59, 30, 11
59, 11, 30
11, 58, 31
11, 31, 58
31, 58, 11
31, 11, 58
58, 31, 11
58, 11, 31
11, 57, 32
11, 32, 57
32, 57, 11
32, 11, 57
57, 32, 11
57, 11, 32
11, 56, 33
11, 33, 56
33, 56, 11
33, 11, 56
56, 33, 11
56, 11, 33
11, 55, 34
11, 34, 55
34, 55, 11
34, 11, 55
55, 34, 11
55, 11, 34
11, 54, 35
11, 35, 54
35, 54, 11
35, 11, 54
54, 35, 11
54, 11, 35
11, 53, 36
11, 36, 53
36, 53, 11
36, 11, 53
53, 36, 11
53, 11, 36
11, 52, 37
11, 37, 52
37, 52, 11
37, 11, 52
52, 37, 11
52, 11, 37
11, 51, 38
11, 38, 51
38, 51, 11
38, 11, 51
51, 38, 11
51, 11, 38
11, 50, 39
11, 39, 50
39, 50, 11
39, 11, 50
50, 39, 11
50, 11, 39
11, 49, 40
11, 40, 49
40, 49, 11
40, 11, 49
49, 40, 11
49, 11, 40
11, 48, 41
11, 41, 48
41, 48, 11
41, 11, 48
48, 41, 11
48, 11, 41
11, 47, 42
11, 42, 47
42, 47, 11
42, 11, 47
47, 42, 11
47, 11, 42
11, 46, 43
11, 43, 46
43, 46, 11
43, 11, 46
46, 43, 11
46, 11, 43
11, 45, 44
11, 44, 45
44, 45, 11
44, 11, 45
45, 44, 11
45, 11, 44
12, 76, 12
12, 12, 76
76, 12, 12
12, 75, 13
12, 13, 75
13, 75, 12
13, 12, 75
75, 13, 12
75, 12, 13
12, 74, 14
12, 14, 74
14, 74, 12
14, 12, 74
74, 14, 12
74, 12, 14
12, 73, 15
12, 15, 73
15, 73, 12
15, 12, 73
73, 15, 12
73, 12, 15
12, 72, 16
12, 16, 72
16, 72, 12
16, 12, 72
72, 16, 12
72, 12, 16
12, 71, 17
12, 17, 71
17, 71, 12
17, 12, 71
71, 17, 12
71, 12, 17
12, 70, 18
12, 18, 70
18, 70, 12
18, 12, 70
70, 18, 12
70, 12, 18
12, 69, 19
12, 19, 69
19, 69, 12
19, 12, 69
69, 19, 12
69, 12, 19
12, 68, 20
12, 20, 68
20, 68, 12
20, 12, 68
68, 20, 12
68, 12, 20
12, 67, 21
12, 21, 67
21, 67, 12
21, 12, 67
67, 21, 12
67, 12, 21
12, 66, 22
12, 22, 66
22, 66, 12
22, 12, 66
66, 22, 12
66, 12, 22
12, 65, 23
12, 23, 65
23, 65, 12
23, 12, 65
65, 23, 12
65, 12, 23
12, 64, 24
12, 24, 64
24, 64, 12
24, 12, 64
64, 24, 12
64, 12, 24
12, 63, 25
12, 25, 63
25, 63, 12
25, 12, 63
63, 25, 12
63, 12, 25
12, 62, 26
12, 26, 62
26, 62, 12
26, 12, 62
62, 26, 12
62, 12, 26
12, 61, 27
12, 27, 61
27, 61, 12
27, 12, 61
61, 27, 12
61, 12, 27
12, 60, 28
12, 28, 60
28, 60, 12
28, 12, 60
60, 28, 12
60, 12, 28
12, 59, 29
12, 29, 59
29, 59, 12
29, 12, 59
59, 29, 12
59, 12, 29
12, 58, 30
12, 30, 58
30, 58, 12
30, 12, 58
58, 30, 12
58, 12, 30
12, 57, 31
12, 31, 57
31, 57, 12
31, 12, 57
57, 31, 12
57, 12, 31
12, 56, 32
12, 32, 56
32, 56, 12
32, 12, 56
56, 32, 12
56, 12, 32
12, 55, 33
12, 33, 55
33, 55, 12
33, 12, 55
55, 33, 12
55, 12, 33
12, 54, 34
12, 34, 54
34, 54, 12
34, 12, 54
54, 34, 12
54, 12, 34
12, 53, 35
12, 35, 53
35, 53, 12
35, 12, 53
53, 35, 12
53, 12, 35
12, 52, 36
12, 36, 52
36, 52, 12
36, 12, 52
52, 36, 12
52, 12, 36
12, 51, 37
12, 37, 51
37, 51, 12
37, 12, 51
51, 37, 12
51, 12, 37
12, 50, 38
12, 38, 50
38, 50, 12
38, 12, 50
50, 38, 12
50, 12, 38
12, 49, 39
12, 39, 49
39, 49, 12
39, 12, 49
49, 39, 12
49, 12, 39
12, 48, 40
12, 40, 48
40, 48, 12
40, 12, 48
48, 40, 12
48, 12, 40
12, 47, 41
12, 41, 47
41, 47, 12
41, 12, 47
47, 41, 12
47, 12, 41
12, 46, 42
12, 42, 46
42, 46, 12
42, 12, 46
46, 42, 12
46, 12, 42
12, 45, 43
12, 43, 45
43, 45, 12
43, 12, 45
45, 43, 12
45, 12, 43
12, 44, 44
44, 44, 12
44, 12, 44
13, 74, 13
13, 13, 74
74, 13, 13
13, 73, 14
13, 14, 73
14, 73, 13
14, 13, 73
73, 14, 13
73, 13, 14
13, 72, 15
13, 15, 72
15, 72, 13
15, 13, 72
72, 15, 13
72, 13, 15
13, 71, 16
13, 16, 71
16, 71, 13
16, 13, 71
71, 16, 13
71, 13, 16
13, 70, 17
13, 17, 70
17, 70, 13
17, 13, 70
70, 17, 13
70, 13, 17
13, 69, 18
13, 18, 69
18, 69, 13
18, 13, 69
69, 18, 13
69, 13, 18
13, 68, 19
13, 19, 68
19, 68, 13
19, 13, 68
68, 19, 13
68, 13, 19
13, 67, 20
13, 20, 67
20, 67, 13
20, 13, 67
67, 20, 13
67, 13, 20
13, 66, 21
13, 21, 66
21, 66, 13
21, 13, 66
66, 21, 13
66, 13, 21
13, 65, 22
13, 22, 65
22, 65, 13
22, 13, 65
65, 22, 13
65, 13, 22
13, 64, 23
13, 23, 64
23, 64, 13
23, 13, 64
64, 23, 13
64, 13, 23
13, 63, 24
13, 24, 63
24, 63, 13
24, 13, 63
63, 24, 13
63, 13, 24
13, 62, 25
13, 25, 62
25, 62, 13
25, 13, 62
62, 25, 13
62, 13, 25
13, 61, 26
13, 26, 61
26, 61, 13
26, 13, 61
61, 26, 13
61, 13, 26
13, 60, 27
13, 27, 60
27, 60, 13
27, 13, 60
60, 27, 13
60, 13, 27
13, 59, 28
13, 28, 59
28, 59, 13
28, 13, 59
59, 28, 13
59, 13, 28
13, 58, 29
13, 29, 58
29, 58, 13
29, 13, 58
58, 29, 13
58, 13, 29
13, 57, 30
13, 30, 57
30, 57, 13
30, 13, 57
57, 30, 13
57, 13, 30
13, 56, 31
13, 31, 56
31, 56, 13
31, 13, 56
56, 31, 13
56, 13, 31
13, 55, 32
13, 32, 55
32, 55, 13
32, 13, 55
55, 32, 13
55, 13, 32
13, 54, 33
13, 33, 54
33, 54, 13
33, 13, 54
54, 33, 13
54, 13, 33
13, 53, 34
13, 34, 53
34, 53, 13
34, 13, 53
53, 34, 13
53, 13, 34
13, 52, 35
13, 35, 52
35, 52, 13
35, 13, 52
52, 35, 13
52, 13, 35
13, 51, 36
13, 36, 51
36, 51, 13
36, 13, 51
51, 36, 13
51, 13, 36
13, 50, 37
13, 37, 50
37, 50, 13
37, 13, 50
50, 37, 13
50, 13, 37
13, 49, 38
13, 38, 49
38, 49, 13
38, 13, 49
49, 38, 13
49, 13, 38
13, 48, 39
13, 39, 48
39, 48, 13
39, 13, 48
48, 39, 13
48, 13, 39
13, 47, 40
13, 40, 47
40, 47, 13
40, 13, 47
47, 40, 13
47, 13, 40
13, 46, 41
13, 41, 46
41, 46, 13
41, 13, 46
46, 41, 13
46, 13, 41
13, 45, 42
13, 42, 45
42, 45, 13
42, 13, 45
45, 42, 13
45, 13, 42
13, 44, 43
13, 43, 44
43, 44, 13
43, 13, 44
44, 43, 13
44, 13, 43
14, 72, 14
14, 14, 72
72, 14, 14
14, 71, 15
14, 15, 71
15, 71, 14
15, 14, 71
71, 15, 14
71, 14, 15
14, 70, 16
14, 16, 70
16, 70, 14
16, 14, 70
70, 16, 14
70, 14, 16
14, 69, 17
14, 17, 69
17, 69, 14
17, 14, 69
69, 17, 14
69, 14, 17
14, 68, 18
14, 18, 68
18, 68, 14
18, 14, 68
68, 18, 14
68, 14, 18
14, 67, 19
14, 19, 67
19, 67, 14
19, 14, 67
67, 19, 14
67, 14, 19
14, 66, 20
14, 20, 66
20, 66, 14
20, 14, 66
66, 20, 14
66, 14, 20
14, 65, 21
14, 21, 65
21, 65, 14
21, 14, 65
65, 21, 14
65, 14, 21
14, 64, 22
14, 22, 64
22, 64, 14
22, 14, 64
64, 22, 14
64, 14, 22
14, 63, 23
14, 23, 63
23, 63, 14
23, 14, 63
63, 23, 14
63, 14, 23
14, 62, 24
14, 24, 62
24, 62, 14
24, 14, 62
62, 24, 14
62, 14, 24
14, 61, 25
14, 25, 61
25, 61, 14
25, 14, 61
61, 25, 14
61, 14, 25
14, 60, 26
14, 26, 60
26, 60, 14
26, 14, 60
60, 26, 14
60, 14, 26
14, 59, 27
14, 27, 59
27, 59, 14
27, 14, 59
59, 27, 14
59, 14, 27
14, 58, 28
14, 28, 58
28, 58, 14
28, 14, 58
58, 28, 14
58, 14, 28
14, 57, 29
14, 29, 57
29, 57, 14
29, 14, 57
57, 29, 14
57, 14, 29
14, 56, 30
14, 30, 56
30, 56, 14
30, 14, 56
56, 30, 14
56, 14, 30
14, 55, 31
14, 31, 55
31, 55, 14
31, 14, 55
55, 31, 14
55, 14, 31
14, 54, 32
14, 32, 54
32, 54, 14
32, 14, 54
54, 32, 14
54, 14, 32
14, 53, 33
14, 33, 53
33, 53, 14
33, 14, 53
53, 33, 14
53, 14, 33
14, 52, 34
